0,547899
0,485000
0,342163
0,302690
0,202728
0,242342
0,234282
0,176408
0,133552
0,256444
0,351418
0,442180
0,393405
0,458425
0,452811
0,506602
0,587424
0,625514
0,691206
0,713938
0,760143
0,811586
0,824893
0,842358
0,854220
0,867565
0,893138
0,886324
0,910373
0,930775
0,933551
0,953645
0,959602
0,967356
0,991435
0,994484
1,011026
1,019421
1,029844
1,038177
1,040593
1,054255
1,052669
1,044557
1,063826
1,065802
1,055726
1,054743
1,067317
1,073699
1,084618
1,086108
1,100209
1,112691
1,102120
1,104592
1,104322
1,103693
1,110218
1,121004
1,120972
1,125205
1,131474
1,135686
1,144336
1,125476
1,127183
1,129546
1,129385
1,129171
1,128617
1,140204
1,146042
1,154349
1,163478
1,169335
1,169019
1,168950
1,176781
1,174477
1,181048
1,165543
1,166296
1,171388
1,176208
1,180380
1,168829
1,171812
1,167951
1,169964
1,169267
1,167719
1,169431
1,177359
1,184283
1,179482
1,177389
1,185356
1,191241
1,198979
1,197609
1,196737
1,196564
1,191209
1,189916
1,197030
1,194945
1,197625
1,200757
1,200612
1,199739
1,205060
1,203112
1,208816
1,212953
1,212192
1,210884
1,205707
1,207767
1,206170
1,207439
1,209892
1,215979
1,214217
1,214838
1,215561
1,210086
1,212252
1,216511
1,217766
1,221442
1,220562
1,223608
1,222947
1,223718
1,222835
1,226890
1,226338
1,219097
1,220847
1,225743
1,222815
1,227528
1,232232
1,237325
1,235989
1,240973
1,242389
1,240006
1,239175
1,242584
1,243336
1,239469
1,242990
1,244325
1,246171
1,248745
1,250127
1,250266
1,254451
1,254240
1,256175
1,257378
1,261458
1,260683
1,251829
1,251803
1,255603
1,256394
1,257762
1,259664
1,262295
1,266294
1,268569
1,264209
1,263849
1,264189
1,264529
1,265671
1,264987
1,268824
1,268184
1,269849
1,270702
1,272581
1,274842
1,276049
1,279285
1,278494
1,282113
1,280862
1,277381
1,267398
1,270337
1,273215
1,267016
1,267387
1,269087
1,264701
1,257377
1,259586
1,259243
1,261403
1,261497
1,261763
1,262823
1,266217
1,264439
1,261474
1,260609
1,259373
1,260197
1,259403
1,261516
1,262926
1,265058
1,268063
1,269894
1,270972
1,270909
1,271077
1,264309
1,260642
1,256494
1,256743
1,259819
1,255217
1,255778
1,257707
1,256864
1,257292
1,260226
1,262392
1,261352
1,261970
1,261127
1,262945
1,264760
1,266084
1,267095
1,263470
1,263294
1,263014
1,263546
1,263054
1,263701
1,262601
1,258428
1,258327
1,257590
1,252076
1,252719
1,252390
1,254184
1,255932
1,256848
1,256543
1,258991
1,258157
1,251505
1,251685
1,253728
1,256348
1,254019
1,256069
1,255254
1,255124
1,250982
1,251119
1,252236
1,245694
1,246516
1,248052
1,247098
1,246292
1,246532
1,244447
1,244501
1,246477
1,248156
1,250053
1,250098
1,251002
1,247950
1,250107
1,250622
1,251249
1,253354
1,250999
1,251182
1,252858
1,253358
1,255413
1,257338
1,256794
1,257920
1,257281
1,256028
1,253054
1,249350
1,246467
1,247181
1,246310
1,246045
1,246851
1,248401
1,248145
1,248713
1,247081
1,247872
1,247660
1,247145
1,249246
1,246315
1,247789
1,247971
1,248170
1,248118
1,247545
1,247719
1,247313
1,246885
1,247316
1,247101
1,242880
1,244326
1,244369
1,244826
1,246027
1,242089
1,242972
1,242855
1,242454
1,244427
1,245437
1,245712
1,247214
1,248817
1,250366
1,250641
1,248966
1,250232
1,252311
1,252991
1,253108
1,254551
1,254418
1,254005
1,253870
1,254592
1,256452
1,256440
1,255905
1,253124
1,254981
1,254992
1,256645
1,258576
1,257801
1,256815
1,257140
1,257011
1,256376
1,256436
1,256835
1,256877
1,256223
1,258039
1,259844
1,260921
1,262630
1,263554
1,265155
1,265376
1,265123
1,260715
1,261702
1,262049
1,262936
1,262592
1,263223
1,264150
1,264512
1,264455
1,265391
1,260979
1,260480
1,261566
1,262767
1,262797
1,263679
1,260573
1,261479
1,260840
1,258371
1,256996
1,257791
1,257920
1,258865
1,259215
1,259664
1,257828
1,257183
1,257430
1,257251
1,258153
1,258224
1,259777
1,261327
1,262479
1,261060
1,261847
1,259918
1,257046
1,256410
1,256716
1,258257
1,258821
1,259862
1,256747
1,258121
1,259731
1,259174
1,259740
1,257195
1,257398
1,254036
1,254639
1,254904
1,254498
1,255469
1,253001
1,253207
1,253698
1,252920
1,253755
1,253173
1,253820
1,253482
1,253057
1,253112
1,253431
1,251882
1,249557
1,251057
1,250792
1,251238
1,249701
1,250445
1,250335
1,247787
1,247792
1,248432
1,248143
1,249316
1,247806
1,248758
1,250271
1,250025
1,250476
1,251265
1,251414
1,251194
1,252355
1,251017
1,250553
1,250663
1,249621
1,250259
1,251382
1,252728
1,253303
1,252970
1,253863
1,255205
1,255953
1,254136
1,254005
1,255204
1,254832
1,255047
1,255664
1,255316
1,255364
1,255461
1,254390
1,253854
1,254406
1,255047
1,252329
1,252010
1,249377
1,250468
1,250104
1,250987
1,251495
1,252748
1,252289
1,252663
1,253270
1,250907
1,250717
1,251603
1,252546
1,253872
1,254876
1,255442
1,256818
1,258008
1,258187
1,259131
1,260133
1,260334
1,261272
1,258393
1,258593
1,259646
1,256613
1,256708
1,256459
1,256192
1,256154
1,256134
1,255618
1,255095
1,254884
1,254459
1,254025
1,254036
1,253921
1,253239
1,253057
1,251562
1,252860
1,252351
1,252284
1,249825
1,250279
1,247934
1,247715
1,248434
1,247905
1,248193
1,247822
1,245801
1,246808
1,244999
1,245727
1,242556
1,240351
1,240268
1,239910
1,240043
1,239698
1,240858
1,241581
1,241939
1,242717
1,241779
1,242656
1,242486
1,242774
1,242776
1,243953
1,245226
1,245581
1,245211
1,245638
1,246274
1,247458
1,248704
1,246910
1,247887
1,248975
1,250111
1,250454
1,251574
1,252152
1,253024
1,253314
1,252867
1,252720
1,253559
1,254555
1,254587
1,254440
1,253387
1,254262
1,254552
1,254254
1,254546
1,254511
1,253176
1,254110
1,255126
1,255068
1,252701
1,253623
1,254245
1,252514
1,252871
1,253282
1,252523
1,253002
1,254069
1,254011
1,254441
1,254103
1,254844
1,253426
1,253401
1,253703
1,252275
1,252498
1,252381
1,252007
1,252444
1,250490
1,250063
1,249815
1,249942
1,250804
1,250966
1,251995
1,251966
1,252463
1,253169
1,252063
1,253151
1,253716
1,253814
1,253570
1,253888
1,254508
1,255180
1,254800
1,255676
1,256640
1,257144
1,257869
1,257899
1,258203
1,257721
1,258594
1,259612
1,260413
1,260165
1,260604
1,260186
1,261043
1,259109
1,257164
1,256782
1,257537
1,257296
1,258062
1,258108
1,258855
1,258599
1,255687
1,256154
1,255276
1,256289
1,255843
1,255578
1,256172
1,257063
1,256684
1,257181
1,257191
1,257994
1,258679
1,256669
1,255322
1,255302
1,253034
1,253225
1,253890
1,253671
1,253252
1,252971
1,253381
1,251611
1,251494
1,250561
1,250718
1,251535
1,250681
1,251344
1,251011
1,251911
1,252876
1,252506
1,253027
1,252739
1,252448
1,251434
1,251793
1,251721
1,251525
1,251088
1,251665
1,251508
1,252363
1,250575
1,251496
1,251773
1,252582
1,253137
1,253351
1,253807
1,253922
1,252806
1,253308
1,253806
1,253426
1,254137
1,254793
1,254718
1,253243
1,253043
1,253944
1,254164
1,254439
1,254417
1,255175
1,255494
1,255051
1,254878
1,254780
1,253509
1,253175
1,253576
1,254315
1,255094
1,254680
1,254909
1,254622
1,254964
1,254618
1,255128
1,254737
1,255515
1,255885
1,256617
1,256964
1,256991
1,256862
1,257416
1,257192
1,257116
1,257491
1,258292
1,258578
1,258489
1,257823
1,258501
1,258653
1,258651
1,259476
1,259811
1,259749
1,259380
1,259612
1,259312
1,258476
1,256449
1,255808
1,254467
1,254841
1,255397
1,255970
1,256310
1,256221
1,256368
1,256938
1,257279
1,257186
1,257536
1,258049
1,258051
1,258844
1,259277
1,259054
1,258686
1,259310
1,259878
1,260730
1,261331
1,261988
1,262743
1,263377
1,264019
1,263670
1,263654
1,263838
1,264233
1,264956
1,265304
1,263861
1,264519
1,264650
1,262487
1,263207
1,263038
1,263326
1,263533
1,263865
1,263983
1,264445
1,265136
1,265764
1,265458
1,264825
1,265398
1,264528
1,264461
1,265123
1,264860
1,265671
1,266331
1,266598
1,266335
1,266213
1,266360
1,266946
1,267101
1,267019
1,267681
1,267589
1,268103
1,268471
1,268969
1,268622
1,268965
1,269611
1,269497
1,268349
1,268901
1,267064
1,267123
1,267568
1,267949
1,268498
1,269185
1,269881
1,268619
1,269303
1,269768
1,269339
1,269749
1,269143
1,268399
1,268445
1,268501
1,267770
1,267994
1,268316
1,268592
1,268585
1,269367
1,270136
1,270939
1,269659
1,269434
1,269205
1,268847
1,267972
1,268675
1,268420
1,267067
1,267196
1,265692
1,265882
1,265911
1,266157
1,266080
1,266170
1,266359
1,266923
1,267465
1,266738
1,267059
1,267226
1,265684
1,265901
1,266499
1,266906
1,266677
1,266454
1,267170
1,266979
1,267543
1,267550
1,267512
1,267260
1,267083
1,267225
1,267195
1,267081
1,267059
1,266751
1,266930
1,266788
1,266437
1,266373
1,266846
1,267032
1,267416
1,267115
1,267755
1,266817
1,267101
1,267275
1,267625
1,267651
1,265941
1,265892
1,266437
1,265094
1,265148
1,265784
1,265485
1,264900
1,263240
1,263304
1,263286
1,263854
1,263564
1,263392
1,263449
1,264002
1,264001
1,263837
1,263633
1,262955
1,261833
1,261905
1,261889
1,262115
1,261817
1,262522
1,262981
1,263589
1,263258
1,263961
1,263879
1,264330
1,264899
1,265078
1,265636
1,265558
1,265051
